Date,Close,High,Low,Open,Volume,daily_return,log_return,MA7,MA21,MA50,MA200,EMA12,EMA26,volatility_21d,price_range
2019-03-03,132.24942016601562,135.8492889404297,131.328857421875,134.78611755371094,3454374053,-1.4585941471364494,-0.014693362149774666,136.2406768798828,135.77757117861793,123.8105776977539,,136.62361434529103,133.14593041339614,0.7717857135465432,0.0341811065249291
2019-03-04,127.77412414550781,132.72914123535156,125.40270233154297,132.1578826904297,4008171341,-3.3839815818397345,-0.034425636382425226,134.51942879813058,136.0859393165225,124.02810409545899,,135.26215431455515,132.74801883799702,0.7750701529169238,0.057338987473436506
2019-03-05,137.8223876953125,138.22998046875,126.73529815673828,127.79295349121094,4764849990,7.8640832930788385,0.07570176054800122,134.48124476841517,136.81213451567152,124.20317733764648,,135.65603637313322,133.12389801261298,0.8154375735209254,0.08340214172913119
2019-03-06,138.7893524169922,139.9688262939453,136.1459197998047,137.958740234375,4589054219,0.7016020675954193,0.006991522920652242,134.86172921316964,137.58526538667223,124.53831008911133,,136.13808499526536,133.54356130182626,0.8151798227281428,0.027544666990409424
2019-03-07,138.0345001220703,140.85787963867188,137.27313232421875,138.9423828125,4339206292,-0.5438834332578524,-0.005453678640313425,135.04576546805245,138.3778508504232,124.82805877685547,,136.42984116861996,133.87622343665916,0.8143259465913159,0.02596993730757866
2019-03-08,135.1270751953125,139.4990997314453,133.5576934814453,138.3113555908203,4678816794,-2.1063030794378546,-0.021288021358180524,134.8576878138951,138.998169308617,125.0557618713379,,136.22941563426497,133.96887912248533,0.8198467064462138,0.04396902871916897
2019-03-09,137.96533203125,139.11941528320312,134.6771240234375,134.88755798339844,5011918715,2.100435336023576,0.020786802993453885,135.39459882463728,139.6984129406157,125.39486328125,,136.4964796953396,134.2649126712827,0.8215906139759837,0.03219860521742823
2019-03-10,136.75868225097656,138.2703094482422,135.68568420410156,138.1804962158203,4578438499,-0.8746036141891955,-0.00878450719304639,136.03877912248885,139.848879859561,125.6396565246582,,136.53681855005297,134.4496363438526,0.7755876760817436,0.018899167508775617
2019-03-11,133.8340301513672,137.35340881347656,133.10279846191406,136.8495330810547,4689807419,-2.1385494883916167,-0.02161747792336851,136.90447998046875,139.26486351376488,125.92684051513672,,136.12100495025516,134.40403588514997,0.7087662038568263,0.031760310488707776
2019-03-12,134.44288635253906,135.27346801757812,130.94415283203125,134.01284790039062,4709988000,0.45493377168965843,0.004539020758450401,136.42169407435827,138.7456585112072,126.27254119873047,,135.86283285829882,134.40691369754916,0.7093924340725895,0.03220189110039225
